id,name,identity,alignment,orientation,status,appearances,introduced,introduced_month,eyes,hair,gender
481318,Herr Gruber,public,bad,straight,dead,1,1942,Aug.,,white,male
470233,Herr Horner,public,bad,straight,alive,1,1942,Apr.,,blond,male
482017,Herr Mongrel,secret,bad,straight,dead,1,1942,Sep.,,brown,male
471274,Hugh Bradley,secret,bad,straight,alive,1,1942,May.,,black,male
471154,Hutsu,secret,bad,straight,alive,1,1942,Mar.,,bald,male
468727,Igor Korbeau,public,bad,straight,dead,1,1942,Feb.,,bald,male
474737,Inga von Leche,public,bad,straight,alive,1,1942,Jun.,,blond,female
468718,Izan (Human Torch Foe),secret,bad,straight,alive,1,1942,Feb.,,black,male
482686,J-97,secret,bad,straight,alive,1,1942,Oct.,,black,male
468620,Jacques Laval,secret,bad,straight,alive,1,1942,Feb.,,black,male
468055,Jasper Whifflegrass,public,bad,straight,alive,1,1942,Jan.,,black,male
472544,Jean Carson,public,good,straight,alive,1,1942,May.,,blond,female
472378,Jelly Men,,bad,straight,dead,1,1942,May.,,,
473318,Jimmy Crain,public,bad,straight,dead,1,1942,May.,,white,male
484096,Joe Grupper,public,bad,straight,dead,1,1942,Dec.,,black,male
483350,Joe Marone,public,bad,straight,alive,1,1942,Nov.,,bald,male
468053,John Borden,secret,bad,straight,alive,1,1942,Jan.,,black,male
483401,John Lissom,secret,bad,straight,alive,1,1942,Dec.,,black,male
481327,John Trent,public,bad,straight,alive,1,1942,Aug.,,white,male
482116,Johnny Clostro,single,bad,straight,dead,1,1942,Sep.,,black,male
477524,Jonah Lamb,public,good,straight,alive,1,1942,Jun.,,black,male
482374,Kamentin,public,bad,straight,dead,1,1942,Sep.,,bald,male
477518,Karl Koodamore,single,bad,straight,dead,1,1942,Jun.,,blond,male
468469,Kenny Roberts,public,good,straight,alive,1,1942,Jan.,,black,male
471179,Khan (WWII),secret,bad,straight,dead,1,1942,Mar.,,black,male
472554,Killer Brogan,public,bad,straight,dead,1,1942,May.,,brown,male
478653,Killer Kole,secret,bad,straight,dead,1,1942,Aug.,,brown,male
469448,Komba,secret,bad,straight,alive,1,1942,Mar.,,,male
482716,Krauss and Polly,public,bad,straight,dead,1,1942,Oct.,,black,male
466586,Kurt Hausner,secret,bad,straight,dead,1,1942,Jan.,,black,male
481464,Kurt Weidner,public,bad,straight,alive,1,1942,Sep.,,blond,male
483352,Lana Love,public,good,straight,alive,1,1942,Nov.,,blond,female
474497,Le Barbe,secret,bad,straight,dead,1,1942,May.,,bald,male
478875,Le Bull,secret,bad,straight,dead,1,1942,Aug.,,bald,male
470031,Leet Brannis,public,bad,straight,alive,1,1942,Mar.,,black,male
469044,Legs Cochone,secret,bad,straight,dead,1,1942,Mar.,,bald,male
468611,Lew Grey,public,bad,straight,dead,1,1942,Feb.,,black,male
472558,Lewis Murdock,secret,bad,straight,dead,1,1942,May.,,brown,male
466583,Lionel van Devanter,public,bad,straight,alive,1,1942,Jan.,,grey,male
238406,Lon Crag,secret,good,straight,alive,1,1942,Jun.,,,male
481350,Lon Draga,public,bad,straight,dead,1,1942,Aug.,,white,male
472536,Longnails Legarya,public,bad,straight,alive,1,1942,May.,,black,male
482694,Mabu,public,good,straight,alive,1,1942,Oct.,,black,male
478595,Mad Scientist (Nazi),secret,bad,straight,dead,1,1942,Jul.,,bald,male
474730,Marshal Doering,public,bad,straight,dead,1,1942,Jun.,,black,male
483356,Marvello,secret,bad,straight,alive,1,1942,Nov.,,black,male
480255,Matilda (Nowhere),secret,bad,straight,alive,1,1942,Aug.,,grey,female
483444,Maxim Dreer,public,bad,straight,dead,1,1942,Dec.,,black,male
478700,Medusa (Sub-Earth Men),secret,good,straight,alive,1,1942,Aug.,,black,female
477543,Menalaos,public,good,straight,alive,1,1942,Jun.,,black,male
468461,Mike Dolan,public,bad,straight,alive,1,1942,Jan.,,white,male
483454,Mister Crown,public,bad,straight,dead,1,1942,Dec.,,black,male
477546,Mister McClure,secret,bad,straight,alive,1,1942,Jun.,,black,
470223,Mister Phillips,secret,bad,straight,alive,1,1942,Apr.,,brown,male
471056,Mister Powers,secret,bad,straight,dead,1,1942,Apr.,,black,male
483412,Mister Schores,secret,bad,straight,alive,1,1942,Dec.,,bald,male
482113,Mister Smythe,secret,bad,straight,alive,1,1942,Sep.,,white,male
484100,Mister Thos,public,bad,straight,alive,1,1942,Dec.,,bald,male
481462,Mock Mikado,secret,bad,straight,alive,1,1942,Sep.,,black,male
469881,Moppino,public,bad,straight,dead,1,1942,Mar.,,black,male
466581,Murdock (WWII),secret,bad,straight,alive,1,1942,Jan.,,white,male
470029,Mysto the Magician,secret,bad,straight,alive,1,1942,Mar.,,black,male
468615,Nails Riggly,secret,bad,straight,alive,1,1942,Feb.,,,male
482015,Napoleon Sack,public,good,straight,alive,1,1942,Sep.,,black,male
476719,Ogre of Mills Forest,secret,bad,straight,dead,1,1942,Jun.,,black,male
468353,Oldow,secret,bad,straight,dead,1,1942,Jan.,,black,male
468350,Orrible Oress,public,bad,straight,dead,1,1942,Jan.,,brown,male
468478,P.J. Morgan,public,good,straight,alive,1,1942,Jan.,,,male
481784,Paw,secret,bad,straight,dead,1,1942,Sep.,,bald,male
468613,Peter Drew,public,bad,straight,alive,1,1942,Feb.,,black,male
481781,Peter Higorovitch,secret,bad,straight,alive,1,1942,Sep.,,black,
468348,Peter Vermeer,secret,bad,straight,alive,1,1942,Jan.,,brown,male
468065,Phantom of the Bell Tower,secret,neutral,straight,alive,1,1942,Jan.,,bald,male
472531,Prince of Good,secret,good,straight,alive,1,1942,May.,,brown,male
484167,Princess Pam,secret,good,straight,alive,1,1942,Dec.,,blond,female
482815,Professor Holz,public,bad,straight,dead,1,1942,Nov.,,black,male
473326,Professor Rhinestone,secret,,straight,dead,1,1942,May.,,black,male
480259,Professor Torture,secret,bad,straight,dead,1,1942,Aug.,,black,male
481329,Red Skeleton (Writer),public,good,straight,alive,1,1942,Aug.,,red,male
469037,Reginald Carter,secret,bad,straight,alive,1,1942,Mar.,,black,male
471062,Reisel,public,bad,straight,dead,1,1942,Apr.,,brown,male
482438,Rindingo Jones,single,bad,straight,dead,1,1942,Sep.,,black,male
484162,Robert Deptford,public,bad,straight,dead,1,1942,Dec.,,black,male
471279,Rod Elliot,secret,bad,straight,dead,1,1942,May.,,brown,male
468731,Rolf Reibel,public,bad,straight,dead,1,1942,Feb.,,,male
468800,Rozzo,public,bad,straight,dead,1,1942,Mar.,,black,male
473775,Rudolf Parsons,secret,bad,straight,alive,1,1942,May.,,black,male
477535,Sandai,secret,bad,straight,alive,1,1942,Jun.,,black,male
480253,Satan (Nowhere),secret,bad,straight,alive,1,1942,Aug.,,black,male
469046,Senior Revuelta,public,bad,straight,alive,1,1942,Mar.,,black,male
477313,Slug Gundy,public,bad,straight,dead,1,1942,Jun.,,black,male
482797,Spawn of the Witch Queen,secret,bad,straight,dead,1,1942,Nov.,,white,male
481337,Stanley Dee,single,good,straight,alive,1,1942,Aug.,,white,male
481460,Stone Man (Nazi Creation),secret,bad,straight,alive,1,1942,Sep.,,purple,
483343,Stumpy,secret,bad,straight,alive,1,1942,Nov.,,black,male
480257,Temptation (Nowhere),secret,bad,straight,alive,1,1942,Aug.,,black,male
482510,The Owl (WWII),secret,bad,straight,alive,1,1942,Sep.,,brown,male
478367,Titus Locke,public,bad,straight,alive,1,1942,Jul.,,brown,male
335193,Tom Danger,secret,good,straight,alive,1,1942,Mar.,,blond,male
468464,Tom Powers,public,good,straight,alive,1,1942,Jan.,,,male
481344,Tony Conville,public,bad,straight,alive,1,1942,Aug.,,black,male
472505,Vic Duval,public,bad,straight,alive,1,1942,May.,,black,male
482358,Von Belch,public,bad,straight,alive,1,1942,Sep.,,black,male
478588,Von Brukk,single,bad,straight,dead,1,1942,Jul.,,white,male
482364,Von Gotch,public,bad,straight,dead,1,1942,Sep.,,black,male
476694,Von Grubb,public,bad,straight,alive,1,1942,Jun.,,black,male
469309,Von Maus,public,bad,straight,alive,1,1942,Mar.,,bald,male
478590,Von Ratter,public,bad,straight,alive,1,1942,Jul.,,bald,male
468060,Voodini,public,neutral,straight,dead,1,1942,Jan.,,white,male
481348,W.C. Tuttle,secret,bad,straight,alive,1,1942,Aug.,,white,male
482013,Wade Huston,public,good,straight,alive,1,1942,Sep.,,blond,male
335180,Wally Danger,,good,straight,alive,1,1942,Mar.,,blond,male
480249,Werjil,secret,neutral,straight,alive,1,1942,Aug.,,brown,
466576,Wilhelm von Logor,secret,bad,straight,alive,1,1942,Jan.,,black,male
480251,Will Power (Nowhere),secret,good,straight,alive,1,1942,Aug.,gold,gold,male
480092,William Everett,single,good,straight,dead,1,1942,Aug.,,brown,male
471183,Yo Lanar,single,bad,straight,alive,1,1942,Mar.,,black,male
483451,Zar (Nowhere),single,bad,straight,alive,1,1942,Dec.,,white,male
485921,A.J. Raffles,,good,straight,alive,1,1943,Mar.,,blond,male
487765,Able Doone,single,bad,straight,alive,1,1943,Jun.,,blond,male
485319,Admiral von Roeder,public,bad,straight,dead,1,1943,Mar.,,black,male
491618,Ali Baba,secret,bad,straight,dead,1,1943,Nov.,,black,male
492458,Baron Togi,secret,bad,straight,dead,1,1943,Dec.,,black,male
487668,Baron von Hartmann,single,bad,straight,alive,1,1943,Jun.,,bald,male
487377,Baron von Widemouth,single,bad,straight,dead,1,1943,Jun.,,brown,male
754196,Bashon,single,bad,straight,alive,1,1943,Jun.,,black,male
484141,Beak (Nazi),secret,bad,straight,alive,1,1943,Jan.,,brown,male
491709,Black Mamba (Butler),secret,bad,straight,dead,1,1943,Nov.,,brown,male
490166,Bloody Baron,secret,bad,straight,dead,1,1943,Sep.,,black,male
486127,Bull Neck,public,bad,straight,dead,1,1943,Mar.,,black,male
487169,Captain Brool,public,bad,straight,alive,1,1943,May.,,black,male
485324,Captain Kessler,public,bad,straight,dead,1,1943,Mar.,,black,male
492456,Captain Klutz,secret,bad,straight,dead,1,1943,Dec.,,blond,male
487381,Captain Krause Storm,public,bad,straight,alive,1,1943,Jun.,,black,male
491285,Captain Kraust,secret,bad,straight,dead,1,1943,Oct.,,black,male
486298,Captain Sturm,public,bad,straight,dead,1,1943,Apr.,,black,male
486921,Captain Von Sar,public,bad,straight,alive,1,1943,May.,,black,male
489354,Carl Wertz,public,bad,straight,alive,1,1943,Jul.,,blond,male
492978,Carl Wildmer,public,bad,straight,dead,1,1943,Dec.,,black,male
484150,Carson Bells,public,good,straight,alive,1,1943,Jan.,,black,male
491281,Cigam,secret,good,straight,alive,1,1943,Oct.,,black,male
490308,Clamp Casey,public,bad,straight,dead,1,1943,Sep.,,black,male
489747,Clint Randolph,public,bad,straight,alive,1,1943,Jul.,,black,male
487379,Colonel Brusch,public,bad,straight,dead,1,1943,Jun.,,bald,male
490216,Colonel von Bitters,public,bad,straight,alive,1,1943,Sep.,,black,male
502844,Colonel von Getter,single,bad,straight,alive,1,1943,Mar.,,black,male
487754,Colosso (Ape),public,neutral,straight,alive,1,1943,Jun.,,,male
491051,Coughing Killer,secret,bad,straight,dead,1,1943,Oct.,,black,male
490373,Count Lust,secret,bad,straight,dead,1,1943,Sep.,,bald,male
485112,Count Varnis,secret,bad,straight,dead,1,1943,Mar.,,black,male
487839,Diego Manero,public,bad,straight,alive,1,1943,Jun.,,black,male
490364,Digger (Nowhere),secret,good,straight,alive,1,1943,Sep.,,grey,male
484139,Doctor Eternity,secret,bad,straight,alive,1,1943,Jan.,,black,male
487752,Doctor Grant,public,bad,straight,dead,1,1943,Jun.,,black,male
490957,Doctor Suki (II),public,bad,straight,alive,1,1943,Sep.,,black,male
484203,Doris Horton,single,good,straight,alive,1,1943,Jan.,,brown,female
489370,Double-Beard,secret,bad,straight,alive,1,1943,Jul.,,brown,male
485017,Drums Toggins,,bad,straight,alive,1,1943,Feb.,,blond,male
485179,Eel (Nazi),secret,bad,straight,dead,1,1943,Mar.,,,male
486923,Eenie-Meenie,secret,good,straight,alive,1,1943,May.,,grey,male
487749,Elinor von Drei,single,bad,straight,alive,1,1943,Jun.,,blond,female
485738,Eraser (Nazi),secret,bad,straight,alive,1,1943,Mar.,,bald,male
485174,Eric Ward,public,bad,straight,alive,1,1943,Mar.,,brown,male
485364,Fairy Delight,secret,good,straight,alive,1,1943,Mar.,,blond,female
490040,Felix Pavlek,public,bad,straight,dead,1,1943,Aug.,,black,male
490959,Felix von Tont,public,bad,straight,dead,1,1943,Sep.,,black,male
487178,Ferdinand Jones,public,bad,straight,alive,1,1943,May.,,blond,male
491045,Frank Craben,public,bad,straight,alive,1,1943,Sep.,,black,male
487176,Frank Rone,public,bad,straight,alive,1,1943,May.,,black,male
489350,Franz Papp,public,bad,straight,dead,1,1943,Jul.,,,male
490224,Fritz Bruck,public,bad,straight,dead,1,1943,Sep.,,blond,male
486311,Fritz von Bock,secret,bad,straight,alive,1,1943,Apr.,,bald,male
491047,Fungi,secret,bad,straight,dead,1,1943,Oct.,,,male
491276,Gaines (Quiz Show Host),public,bad,straight,alive,1,1943,Oct.,,black,male
491043,General Nikki,public,bad,straight,dead,1,1943,Sep.,,grey,male
486322,General Tsaki,public,bad,straight,dead,1,1943,Mar.,,black,male
486939,Gossip,public,good,straight,alive,1,1943,May.,,,
489745,Great Varda,public,bad,straight,dead,1,1943,Jul.,,brown,male
492460,Hans Groitzig,public,bad,straight,alive,1,1943,Dec.,,black,male
492699,Hawk (Nazi),secret,bad,straight,dead,1,1943,Dec.,,bald,male
486301,Heinrich Himmelman,public,bad,straight,alive,1,1943,Apr.,,black,male
485748,Hercules (Empowered Marvel Boy),secret,good,straight,alive,1,1943,Mar.,,,male
491269,Hermann Schmidt,secret,bad,straight,dead,1,1943,Oct.,,black,male
485911,Herr Blutcher,public,bad,straight,alive,1,1943,Mar.,,brown,male
485012,Herr Brunder,public,bad,straight,alive,1,1943,Feb.,,black,male
485418,Herr Ekker,public,bad,straight,dead,1,1943,Mar.,,white,male
490359,Herr Radder,public,bad,straight,dead,1,1943,Sep.,,bald,male
492780,Herr Schmutz,public,bad,straight,alive,1,1943,Dec.,,white,male
486911,Herr Von Richter,public,bad,straight,dead,1,1943,May.,,black,male
490321,Herr Wolf,public,bad,straight,alive,1,1943,Sep.,,white,male
492703,Hideki Tojo,public,bad,straight,dead,1,1943,Dec.,,black,male
484212,Horace Smith,public,bad,straight,dead,1,1943,Jan.,,blond,male
486529,Iko Akakowa,secret,bad,straight,dead,1,1943,Apr.,,black,male
484940,Izan (Captain America Foe),secret,bad,straight,dead,1,1943,Feb.,,bald,male
490222,James Carlin,secret,bad,straight,dead,1,1943,Sep.,,bald,male
491835,Janice Perry,public,good,straight,alive,1,1943,Dec.,,auburn,female
490051,Jeeper,secret,bad,straight,alive,1,1943,Aug.,,,
491702,Jessica Hobbs,public,good,straight,alive,1,1943,Nov.,,brown,female
487877,Joe Scarpone,public,bad,straight,dead,1,1943,Jun.,,black,male
753004,John Adams (WWII US envoy),public,good,straight,alive,1,1943,Sep.,,white,male
489784,Jonathan Torgson,secret,bad,straight,dead,1,1943,Aug.,,bald,male
491704,Kangaroo (WWII),secret,bad,straight,dead,1,1943,Nov.,,black,male
490318,Karl Gluten,single,bad,straight,alive,1,1943,Sep.,,black,male
487167,Killer Beasts,secret,bad,straight,dead,1,1943,May.,,,
490045,King and Queen of Barnyard Valley,secret,good,straight,alive,1,1943,Aug.,,,
491278,King and Queen of Cards,secret,good,straight,alive,1,1943,Oct.,,,
489356,King and Queen of Time,public,good,straight,alive,1,1943,Jul.,,white,
486359,King of Castle Island,secret,bad,straight,dead,1,1943,Mar.,,brown,male
490211,Kioto,public,bad,straight,dead,1,1943,Sep.,,black,male
491049,Kriss Lout,public,bad,straight,alive,1,1943,Oct.,,white,male
485913,Kuhomai,public,bad,straight,dead,1,1943,Mar.,,black,male
485420,Kurt Schnell,public,bad,straight,dead,1,1943,Mar.,,black,male
19653,Lee Bradford,public,good,straight,alive,1,1943,Mar.,,,male
489364,Leme Tel,secret,good,straight,alive,1,1943,Jul.,,white,male
491283,Lucky Wilson,public,bad,straight,dead,1,1943,Oct.,,black,male
491712,Mad Boar,secret,bad,straight,dead,1,1943,Nov.,,blond,male
485919,Madam Satan,secret,bad,straight,alive,1,1943,Mar.,,blond,female
490136,Mal Elber,secret,bad,straight,dead,1,1943,Sep.,,green,male
492982,Marshal Ito,public,bad,straight,dead,1,1943,Dec.,,black,male
490213,Marshall Kronin,public,bad,straight,alive,1,1943,Sep.,,black,male
491844,Maso Katoro,secret,bad,straight,dead,1,1943,Dec.,,black,male
486967,Maxie Muggs,public,bad,straight,dead,1,1943,May.,,black,male
492667,Michael Vornin,secret,bad,straight,dead,1,1943,Dec.,,black,male
491595,Mole-Man,secret,bad,straight,alive,1,1943,Nov.,,black,male
491857,Mongoose (Nazi),secret,bad,straight,alive,1,1943,Dec.,,grey,male
485015,Monster of Negley Hall,secret,bad,straight,alive,1,1943,Feb.,,blond,male
490036,Moonface,,bad,straight,dead,1,1943,Aug.,,blond,male
491825,Mother Wong,public,good,straight,alive,1,1943,Dec.,,grey,female
492672,Nichi,public,bad,straight,dead,1,1943,Dec.,,bald,male
492701,Nogatmi,secret,bad,straight,dead,1,1943,Dec.,,black,male
487157,Oberst von Steibel,public,bad,straight,alive,1,1943,May.,,,male
490138,Ogor,public,bad,straight,dead,1,1943,Sep.,,brown,male
489776,Olaf Olsen,secret,neutral,straight,dead,1,1943,Aug.,,brown,male
489358,Once-Upon-a-Time,secret,good,straight,alive,1,1943,Jul.,,white,male
490134,Ottokar Meltzer,secret,bad,straight,alive,1,1943,Sep.,green,green,male
487837,Pepe Manero,public,bad,straight,alive,1,1943,Jun.,,black,male
490042,Pete Porker,secret,good,straight,alive,1,1943,Aug.,,pink,male
489781,Peter Blankemann,secret,bad,straight,alive,1,1943,Aug.,,black,male
754175,Philo Baker,public,neutral,straight,alive,1,1943,Mar.,,white,male
491633,Professor Fear,secret,bad,straight,alive,1,1943,Nov.,,bald,male
486031,Professor Jameson,secret,bad,straight,alive,1,1943,Apr.,,white,male
490038,Professor Jerg,public,bad,straight,alive,1,1943,Aug.,,brown,male
684105,Professor Kraut,public,bad,straight,alive,1,1943,Jan.,,white,male
486932,Professor Rocher,public,bad,straight,alive,1,1943,May.,,bald,male
489773,Professor Schultz,public,bad,straight,dead,1,1943,Aug.,,brown,male
486925,Professor Tang,public,bad,straight,dead,1,1943,May.,,white,male
490316,Purple Terror,secret,bad,straight,alive,1,1943,Sep.,,,male
489801,Rabbit (Nazi),secret,bad,straight,alive,1,1943,Jun.,,grey,male
492775,Ratter (Nazi),public,bad,straight,dead,1,1943,Dec.,,black,male
486514,Richardo Bennett,secret,bad,straight,dead,1,1943,Apr.,,bald,male
484147,Ring (Nazi),secret,bad,straight,dead,1,1943,Jan.,,bald,male
486518,Robin Hood,secret,good,straight,alive,1,1943,Apr.,,,male
250718,Rockford Rico,,bad,straight,alive,1,1943,Feb.,,bald,male
490361,Ruby Yen,public,bad,straight,alive,1,1943,Sep.,,black,male
487171,Sagayo,public,bad,straight,dead,1,1943,May.,,grey,male
485413,Sandman (Nowhere),secret,neutral,straight,alive,1,1943,Mar.,,white,male
485917,Satan (Destroyer Foe),,bad,straight,alive,1,1943,Mar.,red,red,male
487761,Seni Karlan,public,bad,straight,dead,1,1943,Jun.,,black,male
487674,Sewer Man,secret,bad,straight,dead,1,1943,Jun.,,brown,male
486935,Shirley Booth,public,good,straight,alive,1,1943,May.,,brown,female
491706,Sim Altona,secret,bad,straight,dead,1,1943,Nov.,,black,male
492462,Slate (Nazi),,bad,straight,alive,1,1943,Dec.,,black,male
489749,Slick Warner,,bad,straight,alive,1,1943,Jul.,,black,male
486949,Snake-Eye Smith,public,bad,straight,alive,1,1943,May.,,black,male
486047,Sol Harriman,secret,bad,straight,alive,1,1943,Mar.,,blond,male
485021,Steve Strong,public,bad,straight,alive,1,1943,Feb.,,brown,male
491860,Symbol of Doom,secret,bad,straight,dead,1,1943,Dec.,,black,male
