,id,appearances,introduced,blue_eyes,identity_num,alignment_num,orientation_num,status_num,introduced_month_num,hair_num,gender_num
3407,583560,1.0,1999.0,0,2,3,1,1,12,11,2
3408,95412,1.0,1999.0,0,2,2,1,2,11,5,2
3411,237979,1.0,2000.0,0,4,3,1,1,1,6,1
3414,18479,1.0,2000.0,1,3,3,1,1,5,5,2
3415,321448,1.0,2000.0,0,4,4,1,1,12,5,1
3417,18535,1.0,2000.0,0,2,2,1,2,6,4,2
3420,417519,1.0,2000.0,0,3,3,1,1,5,3,2
3421,501862,1.0,2000.0,0,4,2,1,2,8,6,2
3431,282979,1.0,2000.0,0,2,2,1,1,12,5,1
3433,29849,1.0,2000.0,1,1,3,1,1,10,10,1
3439,511814,1.0,2000.0,1,2,1,1,1,11,1,2
3440,511815,1.0,2000.0,1,2,1,1,1,9,1,2
3441,41967,1.0,2000.0,0,2,2,1,2,7,4,2
3442,723804,1.0,2000.0,0,4,4,1,1,6,3,4
3443,507750,1.0,2000.0,1,1,3,1,1,5,9,2
3444,37343,1.0,2000.0,1,1,1,1,1,12,10,2
3448,697625,1.0,2000.0,0,2,2,1,1,9,3,2
3449,279930,1.0,2000.0,0,1,1,1,1,5,9,2
3450,501871,1.0,2000.0,0,4,2,1,1,8,9,2
3453,511816,1.0,2000.0,1,2,1,1,1,11,1,2
3455,238004,1.0,2000.0,0,1,1,1,2,1,5,2
3462,507742,1.0,2000.0,0,1,3,1,1,5,3,2
3463,507755,1.0,2000.0,0,1,2,1,1,5,3,2
3466,501866,1.0,2000.0,0,4,2,1,1,8,5,2
3467,402904,1.0,2000.0,0,1,3,1,1,6,5,2
3473,272198,1.0,2000.0,0,2,1,1,1,8,4,1
3477,507754,1.0,2000.0,0,1,3,1,1,5,10,2
3478,554859,1.0,2000.0,0,2,2,1,1,7,1,2
3484,123961,1.0,2000.0,0,2,1,1,1,10,3,2
3485,723807,1.0,2000.0,0,4,4,1,1,6,3,4
3486,746400,1.0,2000.0,0,2,2,1,1,1,3,2
3489,16912,1.0,2000.0,0,2,2,1,2,3,5,2
3492,18961,1.0,2000.0,1,1,2,1,1,5,5,2
3495,511817,1.0,2000.0,1,2,1,1,1,11,1,2
3501,683836,1.0,2000.0,0,3,1,1,2,7,6,2
3502,7671,1.0,2000.0,0,2,2,1,2,8,5,1
3504,123957,1.0,2000.0,0,2,1,1,1,10,5,1
3505,511818,1.0,2000.0,1,2,1,1,1,11,1,2
3509,44839,1.0,2000.0,0,4,4,1,2,2,1,2
3510,507749,1.0,2000.0,0,3,3,1,1,5,2,2
3511,16982,1.0,2001.0,0,1,3,1,2,10,5,1
3512,410700,1.0,2001.0,1,2,3,1,2,7,5,2
3517,410737,1.0,2001.0,1,2,3,1,2,11,14,1
3518,280828,1.0,2001.0,0,4,4,1,2,4,6,2
3519,685707,1.0,2001.0,0,1,2,1,2,5,6,2
3521,623872,1.0,2001.0,1,1,4,1,1,12,12,2
3522,476748,1.0,2001.0,0,2,1,1,1,5,3,2
3524,509075,1.0,2001.0,1,1,1,1,1,5,6,2
3528,280424,1.0,2001.0,0,2,1,1,2,7,3,2
3529,280823,1.0,2001.0,0,4,4,1,2,4,1,2
3530,476742,1.0,2001.0,0,2,1,1,1,5,3,2
3531,280050,1.0,2001.0,0,2,2,1,2,7,1,1
3535,509083,1.0,2001.0,1,1,2,1,1,5,6,2
3537,410527,1.0,2001.0,1,2,3,1,2,3,6,2
3539,116837,1.0,2001.0,0,3,4,1,2,9,1,1
3541,410697,1.0,2001.0,0,2,3,1,2,7,6,2
3545,34282,1.0,2001.0,0,2,2,1,1,10,3,2
3546,280044,1.0,2001.0,0,2,2,1,1,6,6,1
3548,289339,1.0,2001.0,0,1,2,1,1,6,5,2
3549,509085,1.0,2001.0,1,1,2,1,1,5,6,2
3550,34288,1.0,2001.0,0,2,2,1,1,10,3,2
3552,555123,1.0,2001.0,0,2,3,1,1,7,10,2
3553,15377,1.0,2001.0,0,2,2,1,1,7,4,2
3557,508991,1.0,2001.0,1,1,2,1,1,5,6,2
3560,555128,1.0,2001.0,0,2,3,1,2,7,5,2
3561,410701,1.0,2001.0,0,2,3,1,2,7,6,2
3563,16657,1.0,2001.0,1,2,2,1,1,3,12,2
3564,280863,1.0,2001.0,0,4,3,1,2,5,10,2
3565,340177,1.0,2002.0,0,2,1,1,1,3,3,2
3568,99887,1.0,2002.0,1,2,3,1,1,7,3,1
3569,280414,1.0,2002.0,0,1,3,1,1,7,3,2
3575,280063,1.0,2002.0,0,2,2,1,2,2,5,2
3591,116742,1.0,2002.0,1,2,1,1,1,3,15,1
3593,18551,1.0,2002.0,0,3,3,1,1,9,6,2
3595,597860,1.0,2002.0,1,1,1,1,1,8,5,1
3596,280048,1.0,2002.0,1,2,2,1,1,10,1,1
3602,506910,1.0,2002.0,0,1,1,1,1,2,4,2
3603,501957,1.0,2002.0,0,4,3,1,1,3,1,1
3607,501952,1.0,2002.0,0,4,3,1,1,6,6,2
3614,280416,1.0,2002.0,0,1,3,1,1,7,4,2
3615,725344,1.0,2002.0,0,1,4,1,1,2,3,2
3617,280046,1.0,2002.0,0,2,2,1,2,2,16,1
3619,609837,1.0,2002.0,0,4,4,1,2,3,6,1
3620,474798,1.0,2002.0,1,1,4,1,1,12,1,1
3621,665935,1.0,2002.0,1,1,1,1,1,9,14,1
3623,749845,1.0,2002.0,0,2,2,1,1,6,3,4
3624,597865,1.0,2002.0,0,1,2,1,2,8,10,2
3629,29901,1.0,2002.0,1,2,1,1,1,6,2,1
3633,280053,1.0,2002.0,1,2,3,1,1,1,8,2
3636,106522,1.0,2002.0,0,1,1,2,1,3,6,1
3637,551088,1.0,2002.0,0,1,3,1,1,8,6,2
3638,89430,1.0,2002.0,0,2,3,1,2,9,5,2
3641,725347,1.0,2002.0,0,1,4,1,1,2,4,2
3642,280070,1.0,2002.0,0,2,2,1,2,2,3,2
3645,90499,1.0,2002.0,0,3,1,1,1,8,6,2
3649,280074,1.0,2002.0,0,2,2,1,2,2,3,2
3651,280068,1.0,2002.0,0,2,2,1,2,2,3,2
3656,243068,1.0,2002.0,0,4,2,1,1,9,5,2
3657,501959,1.0,2002.0,0,1,3,1,2,3,5,2
3660,280412,1.0,2002.0,0,2,3,1,1,7,4,2
3661,9954,1.0,2002.0,0,2,1,1,2,6,9,2
3662,555897,1.0,2002.0,0,1,2,1,1,9,9,2
3664,280055,1.0,2002.0,0,2,2,1,2,2,5,1
3666,489560,1.0,2002.0,1,3,1,1,1,12,1,1
3668,501964,1.0,2002.0,0,3,3,1,1,3,5,2
3670,508132,1.0,2002.0,0,2,3,1,2,9,5,2
3674,687029,1.0,2003.0,0,3,3,1,1,10,6,1
3677,437094,1.0,2003.0,0,1,2,1,2,6,6,2
3678,501879,1.0,2003.0,0,4,4,1,1,10,3,2
3679,195605,1.0,2003.0,0,4,4,1,1,6,4,1
3680,485586,1.0,2003.0,0,3,3,1,2,3,6,2
3684,556374,1.0,2003.0,0,4,1,1,1,1,17,1
3685,36997,1.0,2003.0,0,2,2,1,1,10,6,1
3690,596382,1.0,2003.0,0,1,1,1,2,2,6,2
3691,476821,1.0,2003.0,0,2,1,1,2,2,3,2
3692,282458,1.0,2003.0,0,2,1,1,1,1,9,1
3695,607628,1.0,2003.0,1,1,3,1,2,8,1,2
3697,482063,1.0,2003.0,0,1,1,1,1,3,3,2
3699,282463,1.0,2003.0,0,4,4,1,1,2,8,1
3700,280842,1.0,2003.0,0,4,4,1,1,11,5,2
3701,596383,1.0,2003.0,1,1,1,1,2,2,5,1
3704,282509,1.0,2003.0,1,1,3,1,2,2,6,2
3705,18390,1.0,2003.0,1,1,1,1,1,7,5,2
3707,499387,1.0,2003.0,1,1,1,1,1,2,6,2
3709,499389,1.0,2003.0,1,1,1,1,1,2,1,1
3710,87171,1.0,2003.0,1,2,3,1,1,4,5,2
3711,476798,1.0,2003.0,0,2,1,1,1,1,1,1
3716,607629,1.0,2003.0,0,1,3,1,1,8,8,1
3717,282460,1.0,2003.0,0,2,1,1,1,1,3,2
3722,501200,1.0,2003.0,0,1,1,1,1,9,3,4
3724,482066,1.0,2003.0,0,1,1,1,1,3,3,1
3725,280844,1.0,2003.0,0,1,4,1,1,11,5,1
3728,281616,1.0,2004.0,0,2,1,1,1,11,12,2
3729,506270,1.0,2004.0,1,2,1,1,1,8,9,2
3731,16387,1.0,2004.0,0,2,4,1,1,10,9,2
3732,83211,1.0,2004.0,0,1,3,1,1,4,3,2
3734,671022,1.0,2004.0,0,4,2,1,1,6,8,1
3736,55974,1.0,2004.0,0,1,1,1,2,9,5,2
3740,687375,1.0,2004.0,0,1,3,1,2,3,6,2
3741,477961,1.0,2004.0,0,2,1,1,1,4,1,2
3743,280451,1.0,2004.0,0,4,4,1,1,10,3,2
3744,16606,1.0,2004.0,0,2,4,1,1,10,3,2
3745,468275,1.0,2004.0,0,4,3,1,1,3,6,1
3748,242199,1.0,2004.0,0,1,3,1,1,7,6,2
3750,555289,1.0,2004.0,1,2,1,1,1,6,1,1
3753,279959,1.0,2004.0,1,4,4,1,2,3,8,1
3756,422800,1.0,2004.0,0,1,1,1,2,4,5,2
3758,468288,1.0,2004.0,0,1,3,1,1,1,6,2
3760,468290,1.0,2004.0,0,1,1,1,1,1,6,2
3764,34597,1.0,2004.0,1,3,1,1,1,7,9,2
3766,321457,1.0,2004.0,0,4,4,1,1,7,8,1
3767,555290,1.0,2004.0,1,2,1,1,1,6,1,1
3768,28510,1.0,2004.0,1,2,4,1,1,4,12,1
3773,541090,1.0,2005.0,0,3,3,1,2,1,6,2
3774,557484,1.0,2005.0,0,4,1,1,1,7,5,2
3776,21722,1.0,2005.0,0,4,4,1,1,2,10,2
3777,62346,1.0,2005.0,0,4,4,1,1,9,5,1
3778,282479,1.0,2005.0,0,4,1,1,1,5,1,1
3779,389475,1.0,2005.0,0,4,4,1,1,7,3,4
3790,280459,1.0,2005.0,0,4,4,1,2,11,5,2
3791,511834,1.0,2005.0,1,2,1,1,1,4,1,1
3794,471824,1.0,2005.0,0,1,2,1,1,8,9,2
3796,676091,1.0,2005.0,1,1,3,1,1,11,10,2
3800,82604,1.0,2005.0,0,4,2,1,1,7,1,2
3806,501950,1.0,2005.0,0,4,3,1,1,2,5,1
3807,49745,1.0,2005.0,0,2,1,1,2,3,6,2
3810,282481,1.0,2005.0,0,4,1,1,1,5,8,1
3814,719555,1.0,2005.0,1,3,4,1,1,11,1,1
3818,456719,1.0,2005.0,0,4,4,1,1,1,5,2
3822,566215,1.0,2005.0,0,4,2,1,1,6,5,1
3824,282477,1.0,2005.0,0,4,1,1,1,5,1,2
3830,400770,1.0,2005.0,0,2,4,1,1,7,5,1
3838,387140,1.0,2005.0,0,1,4,1,1,8,5,2
3839,674859,1.0,2005.0,0,1,1,1,1,5,6,2
3843,93660,1.0,2005.0,0,1,2,1,2,2,6,1
3845,554006,1.0,2005.0,0,1,4,1,1,8,5,1
3846,456720,1.0,2005.0,0,4,4,1,1,1,5,2
3847,456718,1.0,2005.0,0,4,4,1,1,1,5,1
3849,455010,1.0,2005.0,1,4,3,1,2,2,3,2
3853,282340,1.0,2005.0,0,2,1,1,1,3,8,2
3855,456563,1.0,2005.0,0,3,1,1,2,12,5,2
3857,566831,1.0,2006.0,0,3,3,1,1,9,5,1
3859,32266,1.0,2006.0,0,2,4,1,1,6,3,2
3862,447454,1.0,2006.0,1,3,3,1,2,5,1,2
3866,348532,1.0,2006.0,0,1,1,1,2,9,6,2
3881,28908,1.0,2006.0,0,1,4,1,1,9,6,2
3882,564107,1.0,2006.0,0,4,1,1,1,1,5,1
3884,557630,1.0,2006.0,0,4,4,1,1,1,6,2
3885,705650,1.0,2006.0,0,1,2,1,2,1,5,2
3888,20272,1.0,2006.0,0,1,1,1,1,10,5,2
3894,591766,1.0,2006.0,0,1,3,1,1,2,1,1
3895,564105,1.0,2006.0,0,4,1,1,1,1,5,1
3897,20279,1.0,2006.0,0,2,1,1,2,1,3,2
3905,447449,1.0,2006.0,0,1,1,1,2,5,5,2
3913,348529,1.0,2006.0,0,4,1,1,2,9,6,1
3915,280852,1.0,2006.0,0,1,4,1,1,2,6,2
3924,669055,1.0,2006.0,0,1,2,1,1,1,3,2
3930,348531,1.0,2006.0,0,1,1,1,2,9,6,1
3931,467104,1.0,2006.0,0,1,1,1,1,6,5,1
3933,454148,1.0,2006.0,1,2,1,1,1,10,1,2
3937,695882,1.0,2006.0,0,2,1,1,2,8,5,2
3939,282484,1.0,2006.0,0,4,4,1,1,11,1,2
3944,475072,1.0,2006.0,1,2,1,1,2,9,6,2
3945,475073,1.0,2006.0,0,2,1,1,2,9,1,2
3951,348530,1.0,2006.0,0,1,1,1,2,9,6,1
3952,83867,1.0,2006.0,0,1,3,1,1,2,5,2
3956,723326,1.0,2006.0,0,4,4,1,1,7,4,2
3959,104341,1.0,2006.0,1,2,2,1,1,1,6,2
3962,34003,1.0,2006.0,0,2,3,1,1,3,3,2
3964,564103,1.0,2006.0,0,2,1,1,2,11,5,1
3966,558379,1.0,2006.0,1,1,1,1,1,9,6,2
3968,501973,1.0,2006.0,1,4,2,1,2,10,6,2
3972,21161,1.0,2006.0,1,2,1,1,2,11,6,1
3974,337216,1.0,2006.0,1,1,1,1,1,8,1,2
3979,661718,1.0,2006.0,0,1,1,1,1,3,3,2
3981,558380,1.0,2006.0,0,1,1,1,1,9,3,4
3982,507241,1.0,2006.0,0,1,1,1,1,6,4,1
3985,723324,1.0,2006.0,0,4,4,1,1,7,6,2
3988,325562,1.0,2006.0,0,4,4,1,1,5,3,2
3989,282487,1.0,2006.0,1,1,3,1,1,11,1,2
3990,723322,1.0,2006.0,0,4,4,1,1,7,8,1
3992,42774,1.0,2007.0,1,2,1,1,1,10,1,2
3994,738466,1.0,2007.0,1,1,2,1,1,1,10,2
3998,420369,1.0,2007.0,1,2,1,1,1,9,5,2
4006,425005,1.0,2007.0,0,4,2,1,1,11,6,2
4008,280675,1.0,2007.0,0,2,3,1,1,12,1,1
4010,485523,1.0,2007.0,0,1,4,1,1,6,1,2
4011,485524,1.0,2007.0,0,1,4,1,1,6,5,2
4017,42784,1.0,2007.0,0,2,1,1,1,10,4,2
4018,631633,1.0,2007.0,0,2,2,1,1,2,6,2
4021,96200,1.0,2007.0,1,1,1,1,2,8,1,1
4023,424992,1.0,2007.0,0,2,2,1,1,11,5,2
4025,289070,1.0,2007.0,1,2,1,1,1,1,9,2
4027,485655,1.0,2007.0,0,1,4,1,1,4,1,2
4028,46611,1.0,2007.0,1,1,2,1,2,11,6,2
4030,46609,1.0,2007.0,1,1,3,1,2,11,1,2
4031,52956,1.0,2007.0,1,1,2,1,2,8,6,2
4032,52941,1.0,2007.0,1,1,2,1,2,8,1,2
4033,49768,1.0,2007.0,1,1,3,1,2,8,6,2
4034,52931,1.0,2007.0,1,1,3,1,2,9,1,2
4037,424988,1.0,2007.0,0,2,2,1,1,11,1,2
4039,727426,1.0,2007.0,0,4,4,1,1,4,6,2
4048,485618,1.0,2007.0,0,1,4,1,1,12,6,1
4052,506015,1.0,2007.0,0,1,1,1,1,1,6,2
4053,282428,1.0,2007.0,1,4,3,1,2,11,5,2
4054,322602,1.0,2007.0,0,4,1,1,1,12,3,2
4056,706237,1.0,2007.0,0,1,3,1,1,10,5,1
4057,722902,1.0,2007.0,0,2,4,1,2,10,10,2
4065,64740,1.0,2007.0,0,4,2,1,1,7,4,1
4068,124268,1.0,2007.0,1,1,1,1,1,6,5,2
4070,425004,1.0,2007.0,0,2,2,1,1,11,10,2
4073,549753,1.0,2007.0,1,1,4,1,1,7,5,1
4075,289078,1.0,2007.0,1,1,2,1,2,7,5,2
4076,329878,1.0,2007.0,0,2,1,1,1,2,3,3
4077,581256,1.0,2007.0,0,1,1,1,1,3,9,2
4078,692219,1.0,2007.0,0,1,1,1,1,6,3,2
4079,724222,1.0,2008.0,1,4,4,1,1,12,5,2
4082,349431,1.0,2008.0,0,4,1,1,1,12,5,2
4084,124606,1.0,2008.0,0,2,1,1,2,7,5,1
4086,497395,1.0,2008.0,0,3,3,1,1,4,5,2
4089,119340,1.0,2008.0,0,1,2,1,1,9,3,2
4093,125926,1.0,2008.0,0,1,2,1,1,7,3,2
4095,724218,1.0,2008.0,0,2,4,1,2,12,8,1
4096,129010,1.0,2008.0,0,4,1,1,1,6,9,2
4101,405998,1.0,2008.0,0,1,2,1,2,5,3,2
4102,485934,1.0,2008.0,0,1,4,1,1,10,5,2
4103,683822,1.0,2008.0,0,1,1,1,2,4,6,2
4105,496556,1.0,2008.0,0,1,3,1,1,4,5,2
4106,102960,1.0,2008.0,0,4,2,1,2,11,5,1
4107,124615,1.0,2008.0,0,2,1,1,2,7,5,2
4109,101477,1.0,2008.0,0,2,2,1,1,10,3,4
4110,124621,1.0,2008.0,0,2,1,1,2,7,5,2
4112,488225,1.0,2008.0,0,1,4,1,1,10,11,2
4113,488226,1.0,2008.0,0,1,4,1,1,10,13,2
4116,405650,1.0,2008.0,0,2,2,1,2,5,3,2
4118,487150,1.0,2008.0,0,1,4,1,1,8,5,2
4119,488222,1.0,2008.0,0,1,4,1,1,10,8,2
4123,592496,1.0,2008.0,0,2,1,1,1,3,3,2
4124,664286,1.0,2008.0,0,2,2,1,1,4,3,4
4126,708785,1.0,2008.0,0,2,1,1,1,3,5,1
4127,683824,1.0,2008.0,0,1,3,1,2,4,6,1
4128,174367,1.0,2008.0,0,2,2,1,1,7,6,2
4129,127688,1.0,2008.0,0,2,2,1,2,7,3,2
4131,122158,1.0,2008.0,0,2,2,1,2,8,3,2
4132,128168,1.0,2008.0,0,2,4,1,1,6,6,1
4133,343064,1.0,2008.0,0,4,2,1,1,5,5,1
4135,124613,1.0,2008.0,0,2,1,1,2,7,5,1
4141,122193,1.0,2008.0,0,2,2,1,1,3,3,2
4142,144445,1.0,2008.0,0,2,2,1,2,7,3,2
4147,168034,1.0,2008.0,0,2,2,1,2,5,3,2
4150,164773,1.0,2008.0,0,1,2,1,1,5,3,2
4153,642025,1.0,2008.0,0,2,2,1,2,4,1,1
4155,193988,1.0,2008.0,0,2,2,1,2,4,3,2
4159,164544,1.0,2008.0,0,2,2,1,2,5,3,2
4160,127382,1.0,2008.0,0,2,2,1,1,8,3,2
4162,343118,1.0,2008.0,0,4,2,1,2,5,6,2
4163,183243,1.0,2008.0,0,2,2,1,2,4,3,2
4164,122116,1.0,2008.0,0,2,2,1,1,9,3,1
4165,124620,1.0,2008.0,0,2,1,1,2,7,5,2
4168,688738,1.0,2009.0,1,3,2,1,2,10,6,2
4169,306796,1.0,2009.0,0,3,3,1,2,11,14,1
4171,456676,1.0,2009.0,0,3,3,1,1,1,6,2
4173,191505,1.0,2009.0,0,2,2,1,2,1,3,2
4174,484246,1.0,2009.0,1,2,3,1,2,7,1,1
4176,738646,1.0,2009.0,0,2,2,1,1,4,4,2
4180,191511,1.0,2009.0,0,2,2,1,1,1,3,2
4182,241839,1.0,2009.0,1,1,2,1,1,8,1,2
4185,268602,1.0,2009.0,1,1,1,1,1,5,5,1
4193,736353,1.0,2009.0,0,3,2,1,1,5,5,2
4194,261981,1.0,2009.0,0,1,1,1,2,6,10,2
4198,280302,1.0,2009.0,1,2,2,1,1,12,3,2
4201,279635,1.0,2009.0,0,2,2,1,2,12,5,2
4203,708675,1.0,2009.0,1,1,1,1,1,9,6,1
4205,499514,1.0,2009.0,0,3,3,1,1,1,6,1
4211,300890,1.0,2009.0,0,2,2,1,1,12,5,2
4215,247144,1.0,2009.0,0,4,2,1,1,9,3,2
4216,241928,1.0,2009.0,0,4,1,1,1,8,5,2
4218,191515,1.0,2009.0,0,2,2,1,2,1,3,2
4226,684100,1.0,2009.0,1,1,1,1,1,3,1,2
4232,503116,1.0,2009.0,1,1,2,1,2,7,1,2
4235,707519,1.0,2009.0,1,4,2,1,1,5,1,2
4236,484241,1.0,2009.0,1,1,3,1,2,7,5,2
4239,246742,1.0,2009.0,0,1,3,1,1,9,9,2
4240,398317,1.0,2009.0,1,2,2,1,2,12,3,2
4243,246741,1.0,2009.0,0,1,1,1,1,9,9,1
4246,683352,1.0,2009.0,0,3,1,1,2,2,6,2
4249,503115,1.0,2009.0,1,1,2,1,2,7,5,1
4250,280332,1.0,2009.0,0,2,2,1,1,12,3,1
4251,558837,1.0,2009.0,1,1,2,1,1,3,1,1
4252,738647,1.0,2009.0,0,2,2,1,1,4,4,1
4254,708799,1.0,2009.0,0,4,3,1,1,5,5,2
4259,429838,1.0,2009.0,0,1,2,1,2,10,6,2
4261,708673,1.0,2009.0,1,2,2,1,2,9,1,1
4267,191513,1.0,2009.0,0,2,2,1,1,1,3,2
4271,624448,1.0,2010.0,1,2,3,1,1,7,9,1
4273,349580,1.0,2010.0,0,2,1,1,1,5,5,2
4274,395834,1.0,2010.0,0,3,1,1,1,12,5,2
4275,498918,1.0,2010.0,0,4,3,1,1,7,3,2
4277,450384,1.0,2010.0,0,1,2,1,1,12,3,2
4280,476805,1.0,2010.0,0,2,3,1,1,10,6,1
4281,335795,1.0,2010.0,1,2,1,1,1,3,8,2
4283,423210,1.0,2010.0,0,4,2,1,1,9,6,2
4284,622807,1.0,2010.0,0,2,1,1,1,9,6,2
4285,303022,1.0,2010.0,0,2,3,1,1,2,9,1
4286,474740,1.0,2010.0,0,1,2,1,2,4,3,2
4287,309286,1.0,2010.0,0,1,1,1,1,2,3,2
4288,423813,1.0,2010.0,1,1,2,1,1,9,1,1
4289,739245,1.0,2010.0,0,2,2,1,1,11,5,2
4290,315575,1.0,2010.0,0,1,1,1,1,11,3,2
4291,423808,1.0,2010.0,0,1,2,1,1,9,1,2
4293,738653,1.0,2010.0,0,2,2,1,1,1,4,2
4295,401193,1.0,2010.0,1,1,1,1,2,12,12,1
4296,434292,1.0,2010.0,0,2,1,1,1,10,1,1
4297,700656,1.0,2010.0,0,1,3,1,1,8,9,2
4298,345336,1.0,2010.0,1,2,3,1,1,7,8,1
4300,574293,1.0,2010.0,0,1,1,1,1,7,5,1
4302,705996,1.0,2010.0,0,1,2,1,1,4,5,1
4304,436840,1.0,2010.0,0,1,3,1,2,1,8,2
4305,326230,1.0,2010.0,0,1,1,1,1,9,5,2
4309,342962,1.0,2010.0,0,2,1,1,2,8,3,2
4310,742215,1.0,2010.0,1,1,1,1,1,9,1,2
4312,300930,1.0,2010.0,1,3,2,1,1,1,6,2
4313,626290,1.0,2010.0,0,2,2,1,2,7,3,2
4316,740626,1.0,2010.0,0,1,2,1,1,8,3,2
4317,626282,1.0,2010.0,0,2,2,1,2,10,3,4
4318,592342,1.0,2010.0,0,2,2,1,1,8,4,1
4319,396556,1.0,2010.0,0,2,2,1,1,12,5,2
4320,348705,1.0,2010.0,1,1,3,1,2,10,1,2
4322,738667,1.0,2010.0,0,2,2,1,1,10,5,1
4323,347207,1.0,2010.0,0,1,1,1,2,6,8,1
4325,556274,1.0,2010.0,0,2,3,1,1,3,8,1
4326,396567,1.0,2010.0,0,3,3,1,1,12,3,2
4327,401188,1.0,2010.0,1,3,1,1,2,12,4,2
4331,393416,1.0,2010.0,0,2,3,1,1,6,5,2
4335,457972,1.0,2010.0,0,2,3,1,1,6,6,1
4341,450338,1.0,2010.0,0,1,2,1,1,12,3,2
4347,505989,1.0,2010.0,1,2,1,1,1,1,9,2
4348,556279,1.0,2010.0,0,2,3,1,1,3,6,1
4351,425668,1.0,2010.0,0,4,2,1,2,5,3,4
4355,397442,1.0,2010.0,0,2,3,1,1,12,6,1
4356,423637,1.0,2010.0,0,1,2,1,1,9,9,2
4357,738652,1.0,2010.0,0,2,2,1,1,1,4,2
4358,450379,1.0,2010.0,1,1,3,1,1,12,3,2
4359,592345,1.0,2010.0,0,2,2,1,1,8,4,4
4361,425368,1.0,2010.0,1,2,2,1,1,6,3,4
4362,594216,1.0,2010.0,0,1,2,1,1,12,8,1
4363,98652,1.0,2010.0,0,2,1,1,1,2,2,1
4364,736368,1.0,2010.0,0,1,2,1,2,10,5,2
4365,476807,1.0,2010.0,1,2,2,1,1,10,1,2
4366,401271,1.0,2010.0,0,1,4,1,2,4,6,2
4367,450382,1.0,2010.0,0,3,3,1,2,12,3,2
4368,654432,1.0,2010.0,0,4,2,1,1,2,6,2
4370,397894,1.0,2010.0,0,3,3,1,1,12,5,1
4372,342856,1.0,2010.0,0,3,2,1,1,7,5,2
4375,471638,1.0,2011.0,1,2,3,1,1,2,3,2
4376,423069,1.0,2011.0,1,2,1,1,2,10,10,1
4377,1060,1.0,2011.0,1,3,4,1,1,1,8,1
4381,497454,1.0,2011.0,1,2,3,1,1,3,3,2
4382,623596,1.0,2011.0,0,3,2,1,2,3,5,2
4385,444925,1.0,2011.0,0,3,1,1,2,11,10,1
4388,683355,1.0,2011.0,1,1,1,1,1,6,5,2
4390,432542,1.0,2011.0,0,2,1,1,2,2,5,2
4394,431235,1.0,2011.0,0,1,3,1,1,1,6,2
4395,450086,1.0,2011.0,0,2,1,1,1,8,6,2
4396,624296,1.0,2011.0,0,2,3,1,1,3,5,1
4397,431009,1.0,2011.0,0,2,2,1,1,1,4,1
4398,519269,1.0,2011.0,1,4,1,1,1,8,5,2
4400,631125,1.0,2011.0,0,1,3,1,2,3,6,2
4401,503974,1.0,2011.0,0,1,1,1,1,7,6,2
4402,503969,1.0,2011.0,0,1,1,1,1,7,6,1
4403,417520,1.0,2011.0,0,1,3,1,1,10,3,2
4406,555394,1.0,2011.0,0,2,2,1,2,3,12,1
4407,509584,1.0,2011.0,0,4,2,1,2,6,4,2
4408,424220,1.0,2011.0,0,4,2,1,2,10,4,2
4409,416578,1.0,2011.0,0,4,2,1,1,10,5,2
4414,431242,1.0,2011.0,0,1,3,1,1,10,5,2
4415,504217,1.0,2011.0,0,1,2,1,1,7,5,1
4416,688936,1.0,2011.0,1,2,1,1,2,1,5,2
4417,504408,1.0,2011.0,0,1,2,1,1,9,5,2
4418,683563,1.0,2011.0,0,1,1,1,1,8,8,1
4419,432529,1.0,2011.0,1,2,1,1,2,2,5,1
4420,623660,1.0,2011.0,0,2,3,1,1,3,9,2
4422,505991,1.0,2011.0,1,3,1,1,1,7,9,2
4423,752732,1.0,2011.0,0,3,3,1,1,7,6,1
4428,505110,1.0,2011.0,0,1,2,1,2,7,9,2
4429,522509,1.0,2011.0,0,2,2,1,1,12,5,2
4430,683553,1.0,2011.0,0,1,1,1,1,8,6,2
4433,432535,1.0,2011.0,0,2,1,1,2,2,6,1
4436,474438,1.0,2011.0,0,1,3,1,1,3,5,2
4437,503394,1.0,2011.0,1,3,1,1,1,3,10,2
4438,432532,1.0,2011.0,1,2,1,1,2,2,5,2
4440,604409,1.0,2011.0,0,1,3,1,1,7,6,1
4442,753849,1.0,2011.0,0,1,3,1,1,2,10,2
4443,503989,1.0,2011.0,0,1,3,1,1,7,6,1
4445,555353,1.0,2011.0,0,2,2,1,2,3,3,2
4446,501351,1.0,2011.0,1,1,4,1,1,11,1,2
4447,503987,1.0,2011.0,0,1,3,1,1,7,6,2
4448,555352,1.0,2011.0,0,2,2,1,2,3,3,2
4450,604411,1.0,2011.0,0,1,1,1,1,7,1,1
4451,1591,1.0,2011.0,0,1,1,1,1,1,5,2
4452,432539,1.0,2011.0,1,2,1,1,2,2,1,2
4453,434926,1.0,2011.0,0,1,3,1,1,2,6,2
4455,542762,1.0,2011.0,0,2,1,1,2,2,6,2
4456,555024,1.0,2011.0,0,1,3,1,2,7,5,2
4458,432548,1.0,2011.0,0,2,1,1,2,2,5,1
4459,505713,1.0,2011.0,0,4,2,1,1,6,9,2
4460,504761,1.0,2011.0,0,1,1,1,1,6,6,1
4462,472607,1.0,2011.0,0,2,2,1,1,7,8,1
4463,555390,1.0,2011.0,0,2,2,1,2,3,5,2
